#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","HD66","SAMN11953769","PRJNA546129","GCA_006337185.1"," Chromosome",2.52171,32.0984,"chromosome:NZ_CP040868.1/CP040868.1; plasmid pHD66_1:NZ_CP040869.1/CP040869.1; plasmid pHD66_2:NZ_CP040870.1/CP040870.1",,3,2280,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/337/185/GCA_006337185.1_ASM633718v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/337/185/GCF_006337185.1_ASM633718v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","s14","SAMN09865950","PRJNA486830","GCA_016808565.1","Scaffold",2.45915,32.1,,"QVTU01",56,2175,"2021-02-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/565/GCA_016808565.1_ASM1680856v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/808/565/GCF_016808565.1_ASM1680856v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","ATCC 14990","SAMN10738425","PRJNA515334","GCA_006094375.1","Complete",2.49106,32.1745,"chromosome:NZ_CP035288.1/CP035288.1; plasmid unnamed1:NZ_CP035289.1/CP035289.1; plasmid unnamed2:NZ_CP035290.1/CP035290.1",,3,2223,"2019-06-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/094/375/GCA_006094375.1_ASM609437v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/375/GCF_006094375.1_ASM609437v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1937538","SAMN18699898","PRJNA721097","GCA_019330185.1","Complete",2.75127,31.8409,"chromosome:NZ_CP073895.1/CP073895.1; plasmid p1V1937538:NZ_CP073897.1/CP073897.1; plasmid p2V1937538:NZ_CP073896.1/CP073896.1",,3,2520,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/185/GCA_019330185.1_ASM1933018v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/185/GCF_019330185.1_ASM1933018v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1208538","SAMN18699873","PRJNA721097","GCA_019329365.1","Complete",2.73354,31.8718,"chromosome:NZ_CP073827.1/CP073827.1; plasmid p1B1208538:NZ_CP073828.1/CP073828.1; plasmid p2B1208538:NZ_CP073829.1/CP073829.1",,3,2500,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/365/GCA_019329365.1_ASM1932936v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/365/GCF_019329365.1_ASM1932936v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1269488","SAMN18699883","PRJNA721097","GCA_019329645.1","Complete",2.75488,31.8346,"chromosome:NZ_CP073855.1/CP073855.1; plasmid p1B1269488:NZ_CP073856.1/CP073856.1; plasmid p2B1269488:NZ_CP073854.1/CP073854.1",,3,2526,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/645/GCA_019329645.1_ASM1932964v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/645/GCF_019329645.1_ASM1932964v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1264454","SAMN18699877","PRJNA721097","GCA_019329525.1","Complete",2.72625,31.8831,"chromosome:NZ_CP073840.1/CP073840.1; plasmid p1B1264454:NZ_CP073839.1/CP073839.1",,2,2488,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/525/GCA_019329525.1_ASM1932952v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/525/GCF_019329525.1_ASM1932952v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1265603","SAMN18699879","PRJNA721097","GCA_019329565.1","Complete",2.73271,31.8718,"chromosome:NZ_CP073844.1/CP073844.1; plasmid p1B1265603:NZ_CP073846.1/CP073846.1; plasmid p2B1265603:NZ_CP073845.1/CP073845.1",,3,2503,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/565/GCA_019329565.1_ASM1932956v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/565/GCF_019329565.1_ASM1932956v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1950266","SAMN18699901","PRJNA721097","GCA_019330245.1","Complete",2.75475,31.8336,"chromosome:NZ_CP073904.1/CP073904.1; plasmid p1V1950266:NZ_CP073905.1/CP073905.1; plasmid p2V1950266:NZ_CP073903.1/CP073903.1",,3,2526,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/245/GCA_019330245.1_ASM1933024v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/245/GCF_019330245.1_ASM1933024v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1200599","SAMN18699872","PRJNA721097","GCA_019329245.1","Complete",2.73271,31.8718,"chromosome:NZ_CP073824.1/CP073824.1; plasmid p1B1200599:NZ_CP073825.1/CP073825.1; plasmid p2B1200599:NZ_CP073826.1/CP073826.1",,3,2502,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/245/GCA_019329245.1_ASM1932924v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/245/GCF_019329245.1_ASM1932924v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1264787","SAMN18699878","PRJNA721097","GCA_019329545.1","Complete",2.7456,31.8494,"chromosome:NZ_CP073841.1/CP073841.1; plasmid p1B1264787:NZ_CP073842.1/CP073842.1; plasmid p2B1264787:NZ_CP073843.1/CP073843.1",,3,2512,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/545/GCA_019329545.1_ASM1932954v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/545/GCF_019329545.1_ASM1932954v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1933793","SAMN18699896","PRJNA721097","GCA_019330145.1","Complete",2.75475,31.8346,"chromosome:NZ_CP073890.1/CP073890.1; plasmid p1V1933793:NZ_CP073891.1/CP073891.1; plasmid p2V1933793:NZ_CP073889.1/CP073889.1",,3,2540,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/145/GCA_019330145.1_ASM1933014v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/145/GCF_019330145.1_ASM1933014v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1949610","SAMN18699900","PRJNA721097","GCA_019330225.1","Complete",2.73271,31.8718,"chromosome:NZ_CP073900.1/CP073900.1; plasmid p1V1949610:NZ_CP073902.1/CP073902.1; plasmid p2V1949610:NZ_CP073901.1/CP073901.1",,3,2498,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/225/GCA_019330225.1_ASM1933022v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/225/GCF_019330225.1_ASM1933022v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1266911","SAMN18699881","PRJNA721097","GCA_019329605.1","Complete",2.7327,31.8718,"chromosome:NZ_CP073850.1/CP073850.1; plasmid p1B1266911:NZ_CP073849.1/CP073849.1; plasmid p2B1266911:NZ_CP073851.1/CP073851.1",,3,2498,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/605/GCA_019329605.1_ASM1932960v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/605/GCF_019329605.1_ASM1932960v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1276219","SAMN18699886","PRJNA721097","GCA_019329705.1","Complete",2.72625,31.8831,"chromosome:NZ_CP073862.1/CP073862.1; plasmid p1B1276219:NZ_CP073861.1/CP073861.1",,2,2495,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/705/GCA_019329705.1_ASM1932970v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/705/GCF_019329705.1_ASM1932970v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1285228","SAMN18699892","PRJNA721097","GCA_019787665.1","Complete",2.7524,31.8376,"chromosome:NZ_CP073878.1/CP073878.1; plasmid p1B1285228:NZ_CP073877.1/CP073877.1; plasmid pB1285228:NZ_CP073879.1/CP073879.1",,3,2523,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/787/665/GCA_019787665.1_ASM1978766v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/787/665/GCF_019787665.1_ASM1978766v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1275857","SAMN18699885","PRJNA721097","GCA_019329685.1","Complete",2.72625,31.8831,"chromosome:NZ_CP073859.1/CP073859.1; plasmid p1B1275857:NZ_CP073860.1/CP073860.1",,2,2499,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/685/GCA_019329685.1_ASM1932968v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/685/GCF_019329685.1_ASM1932968v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1936703","SAMN18699897","PRJNA721097","GCA_019330165.1","Complete",2.7327,31.8718,"chromosome:NZ_CP073893.1/CP073893.1; plasmid p1V1936703:NZ_CP073892.1/CP073892.1; plasmid p2V1936703:NZ_CP073894.1/CP073894.1",,3,2498,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/165/GCA_019330165.1_ASM1933016v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/165/GCF_019330165.1_ASM1933016v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1282731","SAMN18699890","PRJNA721097","GCA_019329785.1","Complete",2.7393,31.8603,"chromosome:NZ_CP073872.1/CP073872.1; plasmid p1B1282731:NZ_CP073871.1/CP073871.1; plasmid p2B1282731:NZ_CP073873.1/CP073873.1; plasmid p3B1282731:NZ_CP073874.1/CP073874.1",,4,2507,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/785/GCA_019329785.1_ASM1932978v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/785/GCF_019329785.1_ASM1932978v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1933625","SAMN18699895","PRJNA721097","GCA_019330125.1","Complete",2.7327,31.8718,"chromosome:NZ_CP073887.1/CP073887.1; plasmid p1V1933625:NZ_CP073886.1/CP073886.1; plasmid p2V1933625:NZ_CP073888.1/CP073888.1",,3,2502,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/125/GCA_019330125.1_ASM1933012v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/125/GCF_019330125.1_ASM1933012v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","V1939586","SAMN18699899","PRJNA721097","GCA_019330205.1","Complete",2.72625,31.8831,"chromosome:NZ_CP073898.1/CP073898.1; plasmid p1V1939586:NZ_CP073899.1/CP073899.1",,2,2490,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/205/GCA_019330205.1_ASM1933020v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/205/GCF_019330205.1_ASM1933020v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1200343","SAMN18699871","PRJNA721097","GCA_019329325.1","Complete",2.73269,31.8718,"chromosome:NZ_CP073821.1/CP073821.1; plasmid p1B1200343:NZ_CP073822.1/CP073822.1; plasmid p2B1200343:NZ_CP073823.1/CP073823.1",,3,2500,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/325/GCA_019329325.1_ASM1932932v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/325/GCF_019329325.1_ASM1932932v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1276296","SAMN18699887","PRJNA721097","GCA_019329725.1","Complete",2.72623,31.8831,"chromosome:NZ_CP073863.1/CP073863.1; plasmid p1B1276296:NZ_CP073864.1/CP073864.1",,2,2486,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/725/GCA_019329725.1_ASM1932972v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/725/GCF_019329725.1_ASM1932972v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1286247","SAMN18699893","PRJNA721097","GCA_019330045.1","Complete",2.73267,31.8718,"chromosome:NZ_CP073881.1/CP073881.1; plasmid p1B1286247:NZ_CP073882.1/CP073882.1; plasmid p2B1286247:NZ_CP073880.1/CP073880.1",,3,2502,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/330/045/GCA_019330045.1_ASM1933004v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/330/045/GCF_019330045.1_ASM1933004v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1279591","SAMN18699889","PRJNA721097","GCA_019329765.1","Complete",2.73254,31.8718,"chromosome:NZ_CP073869.1/CP073869.1; plasmid p1B1279591:NZ_CP073868.1/CP073868.1; plasmid p2B1279591:NZ_CP073870.1/CP073870.1",,3,2497,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/765/GCA_019329765.1_ASM1932976v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/765/GCF_019329765.1_ASM1932976v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1285135","SAMN18699891","PRJNA721097","GCA_019329805.1","Complete",2.72609,31.8831,"chromosome:NZ_CP073876.1/CP073876.1; plasmid p1B1285135:NZ_CP073875.1/CP073875.1",,2,2491,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/805/GCA_019329805.1_ASM1932980v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/805/GCF_019329805.1_ASM1932980v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B1266915","SAMN18699882","PRJNA721097","GCA_019329625.1","Complete",2.64828,31.9821,"chromosome:NZ_CP073852.1/CP073852.1; plasmid p1B1266915:NZ_CP073853.1/CP073853.1",,2,2430,"2021-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/329/625/GCA_019329625.1_ASM1932962v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/329/625/GCF_019329625.1_ASM1932962v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","721_SAUR","SAMN03197926","PRJNA267549","GCA_001066085.1","Contig",2.47357,31.8,,"JUVS01",139,2245,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/066/085/GCA_001066085.1_ASM106608v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/066/085/GCF_001066085.1_ASM106608v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","125_SEPI","SAMN03197216","PRJNA267549","GCA_001070395.1","Scaffold",2.45663,32,,"JVXA01",99,2219,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/395/GCA_001070395.1_ASM107039v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/395/GCF_001070395.1_ASM107039v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS086","SAMN04942507","PRJNA314440","GCA_001658865.1","Contig",2.57432,32,,"LXRW01",72,2405,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/865/GCA_001658865.1_ASM165886v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/865/GCF_001658865.1_ASM165886v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","VSE44","SAMN05908396","PRJNA348422","GCA_003980205.1","Contig",2.47566,32,,"MNBF01",70,2214,"2018-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/980/205/GCA_003980205.1_ASM398020v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/205/GCF_003980205.1_ASM398020v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS073","SAMN04942501","PRJNA314440","GCA_001658705.1","Contig",2.71826,31.8,,"LXRT01",79,2562,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/705/GCA_001658705.1_ASM165870v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/705/GCF_001658705.1_ASM165870v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","402_SEPI","SAMN03197592","PRJNA267549","GCA_001072775.1","Scaffold",2.45686,32,,"JVIO01",79,2197,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/775/GCA_001072775.1_ASM107277v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/775/GCF_001072775.1_ASM107277v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","563_SEPI","SAMN03197763","PRJNA267549","GCA_001073395.1","Scaffold",2.55003,31.9,,"JVBZ01",88,2313,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/395/GCA_001073395.1_ASM107339v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/395/GCF_001073395.1_ASM107339v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS046","SAMN04605708","PRJNA314440","GCA_001622715.1","Contig",2.64812,31.9,,"LWBB01",75,2481,"2016-04-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/622/715/GCA_001622715.1_ASM162271v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/715/GCF_001622715.1_ASM162271v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","422.rep1_SEPI","SAMN03197614","PRJNA267549","GCA_001072875.1","Scaffold",2.56657,32,,"JVHS01",83,2338,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/875/GCA_001072875.1_ASM107287v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/875/GCF_001072875.1_ASM107287v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","LRKNS037","SAMN04605648","PRJNA314440","GCA_001622685.1","Contig",2.71421,31.9,,"LWAY01",77,2564,"2016-04-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/622/685/GCA_001622685.1_ASM162268v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/622/685/GCF_001622685.1_ASM162268v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","B13258","SAMN04963291","PRJNA319642","GCA_001659185.1","Contig",2.60403,31.9,,"LYSK01",89,2410,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/185/GCA_001659185.1_ASM165918v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/659/185/GCF_001659185.1_ASM165918v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","VSE39","SAMN05908319","PRJNA348415","GCA_003956885.1","Contig",2.47086,31.9,,"MLXA01",75,2222,"2018-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/956/885/GCA_003956885.1_ASM395688v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/885/GCF_003956885.1_ASM395688v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","838_SEPI","SAMN03198045","PRJNA267549","GCA_001074555.1","Scaffold",2.44991,32,,"JURD01",70,2222,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/555/GCA_001074555.1_ASM107455v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/555/GCF_001074555.1_ASM107455v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","314_SEPI","SAMN03197504","PRJNA267549","GCA_001072245.1","Scaffold",2.41102,32.1,,"JVLY01",77,2197,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/245/GCA_001072245.1_ASM107224v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/245/GCF_001072245.1_ASM107224v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","1226_SEPI","SAMN03197190","PRJNA267549","GCA_001068845.1","Scaffold",2.5251,31.9,,"JVYA01",84,2297,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/845/GCA_001068845.1_ASM106884v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/845/GCF_001068845.1_ASM106884v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","102_SEPI","SAMN03196982","PRJNA267549","GCA_001069075.1","Scaffold",2.67774,31.8,,"JWGA01",98,2489,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/075/GCA_001069075.1_ASM106907v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/075/GCF_001069075.1_ASM106907v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","798_SEPI","SAMN03198010","PRJNA267549","GCA_001074435.1","Scaffold",2.62896,32,,"JUSM01",76,2385,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/435/GCA_001074435.1_ASM107443v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/435/GCF_001074435.1_ASM107443v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","939_SEPI","SAMN03198158","PRJNA267549","GCA_001075955.1","Scaffold",2.53981,31.9,,"JUMU01",98,2312,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/955/GCA_001075955.1_ASM107595v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/955/GCF_001075955.1_ASM107595v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","946_SEPI","SAMN03198166","PRJNA267549","GCA_001075795.1","Scaffold",2.47099,31.9,,"JUMM01",114,2240,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/795/GCA_001075795.1_ASM107579v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/795/GCF_001075795.1_ASM107579v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","18_SEPI","SAMN03197370","PRJNA267549","GCA_001070735.1","Contig",2.53831,31.9,,"JVRC01",86,2313,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/735/GCA_001070735.1_ASM107073v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/735/GCF_001070735.1_ASM107073v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","1067_SEPI","SAMN03197029","PRJNA267549","GCA_001068585.1","Scaffold",2.47415,31.9,,"JWEF01",116,2245,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/585/GCA_001068585.1_ASM106858v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/585/GCF_001068585.1_ASM106858v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","972_SEPI","SAMN03198192","PRJNA267549","GCA_001075525.1","Scaffold",2.46619,32.1,,"JULM01",104,2249,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/525/GCA_001075525.1_ASM107552v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/525/GCF_001075525.1_ASM107552v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","1296_SEPI","SAMN03197268","PRJNA267549","GCA_001069525.1","Contig",2.42812,32,,"JVVA01",111,2197,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/525/GCA_001069525.1_ASM106952v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/525/GCF_001069525.1_ASM106952v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","604_SEPI","SAMN03197804","PRJNA267549","GCA_001073535.1","Scaffold",2.52725,32.1,,"JVAK01",73,2324,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/535/GCA_001073535.1_ASM107353v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/535/GCF_001073535.1_ASM107353v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","pK_B01","SAMN04962888","PRJNA319642","GCA_001658945.1","Contig",2.53023,31.9,,"LYRZ01",92,2324,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/945/GCA_001658945.1_ASM165894v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/945/GCF_001658945.1_ASM165894v1"
"Staphylococcus epidermidis","Bacteria;Terrabacteria group;Firmicutes","VSE50","SAMN05915694","PRJNA348788","GCA_003980275.1","Contig",2.37803,32,,"MNAB01",86,2117,"2018-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/980/275/GCA_003980275.1_ASM398027v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/980/275/GCF_003980275.1_ASM398027v1"
