#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_1043","SAMN16357212","PRJNA231221","GCA_016623665.1","Scaffold",2.67802,31.597,"plasmid unnamed2:NZ_JAEKFX010000016.1/; plasmid unnamed3:NZ_JAEKFX010000017.1/; plasmid unnamed4:NZ_JAEKFX010000018.1/","JAEKFX01",18,2432,"2021-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/623/665/GCA_016623665.1_ASM1662366v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/623/665/GCF_016623665.1_ASM1662366v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-137","SAMN19114591","PRJNA609060","GCA_021366695.1","Contig",2.2443,31.4,,"JAHCQA01",28,2119,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/366/695/GCA_021366695.1_ASM2136669v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/366/695/GCF_021366695.1_ASM2136669v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlu","SAMN11962498","PRJNA546603","GCA_022690025.1","Contig",2.26677,31.3,,"JALCWF01",32,2201,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/025/GCA_022690025.1_ASM2269002v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/025/GCF_022690025.1_ASM2269002v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmn","SAMN11962517","PRJNA546603","GCA_022690425.1","Contig",2.34343,31.3,,"JALCVO01",32,2268,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/425/GCA_022690425.1_ASM2269042v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/425/GCF_022690425.1_ASM2269042v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlp","SAMN11962493","PRJNA546603","GCA_022690205.1","Contig",2.28136,31.2,,"JALCVV01",43,2199,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/205/GCA_022690205.1_ASM2269020v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/205/GCF_022690205.1_ASM2269020v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrll","SAMN11962489","PRJNA546603","GCA_022689775.1","Contig",2.28441,31.2,,"JALCWP01",26,2222,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/775/GCA_022689775.1_ASM2268977v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/775/GCF_022689775.1_ASM2268977v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","As2","SAMN03659004","PRJNA272632","GCA_001051915.1","Contig",2.12401,31.4,,"LFKR01",16,1995,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/051/915/GCA_001051915.1_ASM105191v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/915/GCF_001051915.1_ASM105191v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0233","SAMN11792393","PRJNA543692","GCA_007681535.1","Scaffold",2.48649,31.7,,"VELD01",887,2286,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/535/GCA_007681535.1_ASM768153v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/535/GCF_007681535.1_ASM768153v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlz","SAMN11962503","PRJNA546603","GCA_022689575.1","Contig",2.25979,31.3,,"JALCXB01",31,2199,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/575/GCA_022689575.1_ASM2268957v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/575/GCF_022689575.1_ASM2268957v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Hudgins","SAMN05332129","PRJNA327386","GCA_001691635.1","Scaffold",2.21186,31.4,,"MAYR01",14,2116,"2016-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/691/635/GCA_001691635.1_ASM169163v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/691/635/GCF_001691635.1_ASM169163v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-162","SAMN19114594","PRJNA609060","GCA_021366525.1","Contig",2.22604,31.4,,"JAHCQD01",27,2100,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/366/525/GCA_021366525.1_ASM2136652v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/366/525/GCF_021366525.1_ASM2136652v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0187","SAMN11792347","PRJNA543692","GCA_007681775.1","Scaffold",2.34644,31.2,,"VELO01",72,2253,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/775/GCA_007681775.1_ASM768177v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/775/GCF_007681775.1_ASM768177v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlt","SAMN11962497","PRJNA546603","GCA_022690045.1","Contig",2.26769,31.2,,"JALCWE01",28,2193,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/045/GCA_022690045.1_ASM2269004v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/045/GCF_022690045.1_ASM2269004v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SDC3","SAMN12211905","PRJNA552487","GCA_007004245.1","Contig",2.17843,31.4,,"VJMN01",20,2054,"2019-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/004/245/GCA_007004245.1_ASM700424v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/004/245/GCF_007004245.1_ASM700424v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","1288_SEPI","SAMN03197259","PRJNA267549","GCA_001069485.1","Contig",2.18965,31.3,,"JVVJ01",35,2066,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/485/GCA_001069485.1_ASM106948v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/485/GCF_001069485.1_ASM106948v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","As1","SAMN03433700","PRJNA272632","GCA_001051905.1","Contig",2.11314,31.5,,"LFKQ01",17,1979,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/051/905/GCA_001051905.1_ASM105190v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/905/GCF_001051905.1_ASM105190v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmt","SAMN11962523","PRJNA546603","GCA_022690375.1","Contig",2.28695,31.3,,"JALCVN01",26,2237,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/375/GCA_022690375.1_ASM2269037v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/375/GCF_022690375.1_ASM2269037v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlq","SAMN11962494","PRJNA546603","GCA_022690225.1","Contig",2.21603,31.3,,"JALCVW01",27,2088,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/225/GCA_022690225.1_ASM2269022v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/225/GCF_022690225.1_ASM2269022v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0447","SAMN11792607","PRJNA543692","GCA_007672245.1","Scaffold",2.25634,31.4,,"VDUQ01",89,2154,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/245/GCA_007672245.1_ASM767224v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/245/GCF_007672245.1_ASM767224v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0425","SAMN11792585","PRJNA543692","GCA_007672435.1","Scaffold",2.16499,31.4,,"VDUU01",34,2037,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/435/GCA_007672435.1_ASM767243v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/435/GCF_007672435.1_ASM767243v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmp","SAMN11962519","PRJNA546603","GCA_022690265.1","Contig",2.18907,31.3,,"JALCVT01",22,2091,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/265/GCA_022690265.1_ASM2269026v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/265/GCF_022690265.1_ASM2269026v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlf","SAMN11962483","PRJNA546603","GCA_022690145.1","Contig",2.21333,31.3,,"JALCVZ01",23,2118,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/145/GCA_022690145.1_ASM2269014v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/145/GCF_022690145.1_ASM2269014v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J6","SAMEA3515755","PRJEB10524","GCA_900006865.1","Scaffold",2.23584,31.2,,"FBVH01",45,2127,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/865/GCA_900006865.1_S.hominis_J6","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/865/GCF_900006865.1_S.hominis_J6"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrle","SAMN11962482","PRJNA546603","GCA_022690165.1","Contig",2.19326,31.3,,"JALCVY01",24,2102,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/165/GCA_022690165.1_ASM2269016v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/165/GCF_022690165.1_ASM2269016v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmj","SAMN11962513","PRJNA546603","GCA_022690065.1","Contig",2.19429,31.3,,"JALCWC01",24,2100,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/065/GCA_022690065.1_ASM2269006v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/065/GCF_022690065.1_ASM2269006v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","As3","SAMN03490874","PRJNA272632","GCA_001051895.1","Contig",1.98363,31.5,,"LFKS01",15,1863,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/051/895/GCA_001051895.1_ASM105189v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/895/GCF_001051895.1_ASM105189v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0512","SAMN11792672","PRJNA543692","GCA_007672065.1","Scaffold",2.18676,31.3,,"VDUG01",54,2089,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/065/GCA_007672065.1_ASM767206v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/065/GCF_007672065.1_ASM767206v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmv","SAMN11962525","PRJNA546603","GCA_022690295.1","Contig",2.26882,31.4,,"JALCVR01",27,2207,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/295/GCA_022690295.1_ASM2269029v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/295/GCF_022690295.1_ASM2269029v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","APC 3824","SAMN10929329","PRJNA521309","GCA_009897275.1","Contig",2.293,31.3,,"SHFC01",33,2127,"2020-01-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/897/275/GCA_009897275.1_ASM989727v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/275/GCF_009897275.1_ASM989727v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RIT-PI-k","SAMN03895993","PRJNA290680","GCA_001297105.1","Contig",2.30132,31.6,,"LHPB01",103,2189,"2015-09-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/297/105/GCA_001297105.1_ASM129710v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/297/105/GCF_001297105.1_ASM129710v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF4SC-B5","SAMN15815271","PRJNA657113","GCA_014266505.1","Contig",2.20339,31.4,,"JACMVM01",27,2053,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/505/GCA_014266505.1_ASM1426650v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/505/GCF_014266505.1_ASM1426650v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF4SC-B4","SAMN15815270","PRJNA657113","GCA_014267295.1","Scaffold",2.1982,31.4,,"JACMVL01",29,2052,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/267/295/GCA_014267295.1_ASM1426729v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/295/GCF_014267295.1_ASM1426729v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J11","SAMEA3515756","PRJEB10524","GCA_900006845.1","Scaffold",2.23679,31.2,,"FBVJ01",51,2122,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/845/GCA_900006845.1_S.hominis_J11","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/845/GCF_900006845.1_S.hominis_J11"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF4SC-B9","SAMN15815272","PRJNA657113","GCA_014266705.1","Contig",2.20792,31.4,,"JACMVN01",29,2068,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/705/GCA_014266705.1_ASM1426670v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/705/GCF_014266705.1_ASM1426670v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","151250009-3-258-50","SAMN15815297","PRJNA657113","GCA_014265735.1","Scaffold",2.17465,31.4,,"JACMWM01",35,2035,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/735/GCA_014265735.1_ASM1426573v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/735/GCF_014265735.1_ASM1426573v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0378","SAMN11792538","PRJNA543692","GCA_007676545.1","Scaffold",2.18335,31.4,,"VEJY01",96,2089,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/676/545/GCA_007676545.1_ASM767654v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/676/545/GCF_007676545.1_ASM767654v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J27","SAMEA3515758","PRJEB10524","GCA_900006745.1","Scaffold",2.23684,31.2,,"FBVM01",40,2132,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/745/GCA_900006745.1_S.hominis_J27","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/745/GCF_900006745.1_S.hominis_J27"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RIT612","SAMN10359097","PRJNA503389","GCA_003716315.1","Contig",2.14677,31.4,,"RDSL01",46,2082,"2018-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/716/315/GCA_003716315.1_ASM371631v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/716/315/GCF_003716315.1_ASM371631v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","K24","SAMN19883480","PRJNA741601","GCA_019149255.1","Contig",2.16293,31.2,,"JAHSUW01",27,2055,"2021-07-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/149/255/GCA_019149255.1_ASM1914925v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/149/255/GCF_019149255.1_ASM1914925v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmu","SAMN11962524","PRJNA546603","GCA_022690385.1","Contig",2.33387,31.3,,"JALCVM01",47,2271,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/385/GCA_022690385.1_ASM2269038v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/385/GCF_022690385.1_ASM2269038v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlo","SAMN11962492","PRJNA546603","GCA_022689565.1","Contig",2.13881,31.3,,"JALCXA01",35,2044,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/565/GCA_022689565.1_ASM2268956v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/565/GCF_022689565.1_ASM2268956v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J31","SAMEA3515759","PRJEB10524","GCA_900006665.1","Scaffold",2.44804,31.5,,"FBVN01",663,2401,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/665/GCA_900006665.1_S.hominis_J31","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/665/GCF_900006665.1_S.hominis_J31"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","HAA31","SAMN17937439","PRJNA702288","GCA_017315645.1","Contig",2.17202,31.4,,"JAFFRS01",30,2037,"2021-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/315/645/GCA_017315645.1_ASM1731564v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/315/645/GCF_017315645.1_ASM1731564v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753564","SAMEA2383020","PRJEB4909","GCA_900033555.1","Scaffold",2.20704,31.4,,"FDPE01",20,2103,"2016-02-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/033/555/GCA_900033555.1_12754_1_95","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/033/555/GCF_900033555.1_12754_1_95"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-107","SAMN19114588","PRJNA609060","GCA_021366635.1","Contig",2.28689,31.5,,"JAHCPX01",58,2205,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/366/635/GCA_021366635.1_ASM2136663v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/366/635/GCF_021366635.1_ASM2136663v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","R6016","SAMN15665231","PRJNA649052","GCA_015274675.1","Contig",2.24482,31.5,,"JACGOU01",34,2100,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/675/GCA_015274675.1_ASM1527467v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/675/GCF_015274675.1_ASM1527467v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmr","SAMN11962521","PRJNA546603","GCA_022690275.1","Contig",2.21148,31.4,,"JALCVQ01",27,2132,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/275/GCA_022690275.1_ASM2269027v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/275/GCF_022690275.1_ASM2269027v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlv","SAMN11962499","PRJNA546603","GCA_022689855.1","Contig",2.30976,31.2,,"JALCWM01",33,2233,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/855/GCA_022689855.1_ASM2268985v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/855/GCF_022689855.1_ASM2268985v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","J23","SAMEA3515757","PRJEB10524","GCA_900006735.1","Scaffold",2.23533,31.2,,"FBVI01",50,2135,"2017-02-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/006/735/GCA_900006735.1_S.hominis_J23","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/735/GCF_900006735.1_S.hominis_J23"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","336_SHAE","SAMN03197526","PRJNA267549","GCA_001070895.1","Scaffold",2.2228,31.4,,"JVLC01",68,2144,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/895/GCA_001070895.1_ASM107089v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/895/GCF_001070895.1_ASM107089v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrno","SAMN11962544","PRJNA546603","GCA_022690325.1","Contig",2.22932,31.4,,"JALCVS01",30,2137,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/325/GCA_022690325.1_ASM2269032v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/325/GCF_022690325.1_ASM2269032v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","C5","SAMN26679620","PRJNA816516","GCA_022693345.1","Complete",2.44757,31.4157,"chromosome:NZ_CP093539.1/CP093539.1; plasmid unnamed1:NZ_CP093540.1/CP093540.1; plasmid unnamed2:NZ_CP093541.1/CP093541.1; plasmid unnamed3:NZ_CP093542.1/CP093542.1; plasmid unnamed4:NZ_CP093543.1/CP093543.1; plasmid unnamed5:NZ_CP093544.1/CP093544.1; plasmid unnamed6:NZ_CP093545.1/CP093545.1",,7,2339,"2022-03-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/693/345/GCA_022693345.1_ASM2269334v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/693/345/GCF_022693345.1_ASM2269334v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_746","SAMN11056461","PRJNA231221","GCA_009730135.1","Complete",2.37219,31.6522,"chromosome:NZ_CP046306.1/CP046306.1; plasmid unnamed1:NZ_CP046304.1/CP046304.1; plasmid unnamed2:NZ_CP046305.1/CP046305.1",,3,2254,"2019-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/135/GCA_009730135.1_ASM973013v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/135/GCF_009730135.1_ASM973013v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","19A","SAMN09714578","PRJNA482667","GCA_007814725.1","Complete",2.28122,31.6534,"chromosome:NZ_CP031277.1/CP031277.1; plasmid unnamed1:NZ_CP031278.1/CP031278.1; plasmid unnamed2:NZ_CP031279.1/CP031279.1",,3,2134,"2019-08-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/814/725/GCA_007814725.1_ASM781472v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/814/725/GCF_007814725.1_ASM781472v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","S34-1","SAMN11890469","PRJNA545381","GCA_021497065.1","Complete",2.25454,31.4135,"chromosome:NZ_CP040732.1/CP040732.1; plasmid unnamed1:NZ_CP040733.1/CP040733.1; plasmid unnamed2:NZ_CP040734.1/CP040734.1",,3,2116,"2022-01-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/497/065/GCA_021497065.1_ASM2149706v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/497/065/GCF_021497065.1_ASM2149706v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_747","SAMN11056462","PRJNA231221","GCA_009730115.1","Complete",2.24212,31.5385,"chromosome:NZ_CP046301.1/CP046301.1; plasmid unnamed1:NZ_CP046300.1/CP046300.1; plasmid unnamed2:NZ_CP046302.1/CP046302.1; plasmid unnamed3:NZ_CP046303.1/CP046303.1",,4,2113,"2019-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/115/GCA_009730115.1_ASM973011v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/115/GCF_009730115.1_ASM973011v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_762","SAMN11056477","PRJNA231221","GCA_013267575.1","Complete",2.25551,31.529,"chromosome:NZ_CP054006.1/CP054006.1; plasmid unnamed1:NZ_CP054005.1/CP054005.1; plasmid unnamed2:NZ_CP054007.1/CP054007.1; plasmid unnamed3:NZ_CP054008.1/CP054008.1; plasmid unnamed4:NZ_CP054009.1/CP054009.1",,5,2102,"2020-06-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/575/GCA_013267575.1_ASM1326757v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/575/GCF_013267575.1_ASM1326757v1"
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","K1","SAMN06678637","PRJNA376656","GCA_002850375.1","Complete",2.25341,31.4,"chromosome:NZ_CP020618.1/CP020618.1",,1,2113,"2018-01-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/850/375/GCA_002850375.1_ASM285037v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/850/375/GCF_002850375.1_ASM285037v1"
