#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1234","SAMEA1035093","PRJEB2705","GCA_001234485.1","Scaffold",2.58763,32.7,,"CUFM01",82,2483,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/485/GCA_001234485.1_7068_7_2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/485/GCF_001234485.1_7068_7_2"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","7589","SAMEA1035113","PRJEB2705","GCA_001239725.1","Scaffold",2.53801,32.6,,"CUFV01",72,2405,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/239/725/GCA_001239725.1_7068_7_3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/239/725/GCF_001239725.1_7068_7_3"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","114126","SAMEA1035061","PRJEB2705","GCA_001226325.1","Contig",2.51814,32.7,,"CUGQ01",83,2406,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/325/GCA_001226325.1_7068_7_48","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/226/325/GCF_001226325.1_7068_7_48"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","VB840","SAMN10031555","PRJNA490266","GCA_003596385.1","Contig",2.45817,32.6,,"QYYK01",107,2287,"2018-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/596/385/GCA_003596385.1_ASM359638v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/596/385/GCF_003596385.1_ASM359638v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","144377","SAMEA1035025","PRJEB2705","GCA_001237665.1","Scaffold",2.56202,32.6,,"CUGO01",98,2434,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/665/GCA_001237665.1_7068_7_46","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/665/GCF_001237665.1_7068_7_46"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","89727","SAMEA1035085","PRJEB2705","GCA_001233265.1","Contig",2.49396,32.7,,"CUHK01",74,2351,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/233/265/GCA_001233265.1_7068_7_66","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/233/265/GCF_001233265.1_7068_7_66"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-33","SAMEA1035122","PRJEB2705","GCA_001231265.1","Scaffold",2.55343,32.6,,"CUDQ01",89,2444,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/231/265/GCA_001231265.1_7067_4_57","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/231/265/GCF_001231265.1_7067_4_57"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","037P9NS1","SAMN26185711","PRJNA783189","GCA_022487555.1","Scaffold",2.48784,32.7,,"JAKVGD01",76,2334,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/555/GCA_022487555.1_ASM2248755v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/555/GCF_022487555.1_ASM2248755v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0263","SAMN11792423","PRJNA543692","GCA_007677135.1","Scaffold",2.49962,32.8,,"VECB01",230,2418,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/677/135/GCA_007677135.1_ASM767713v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/135/GCF_007677135.1_ASM767713v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","8","SAMN11458151","PRJNA533474","GCA_005047555.1","Contig",2.53287,32.7,,"SULA01",97,2436,"2019-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/047/555/GCA_005047555.1_ASM504755v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/047/555/GCF_005047555.1_ASM504755v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","RDU2OW","SAMN21849941","PRJNA636233","GCA_021191215.1","Contig",2.51273,32.7,,"JAIWMT01",144,2398,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/191/215/GCA_021191215.1_ASM2119121v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/191/215/GCF_021191215.1_ASM2119121v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","049P1FS2","SAMN26185715","PRJNA783189","GCA_022487525.1","Scaffold",2.52957,32.6,,"JAKVFZ01",66,2389,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/525/GCA_022487525.1_ASM2248752v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/525/GCF_022487525.1_ASM2248752v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C58FS1","SAMN26185728","PRJNA783189","GCA_022485325.1","Scaffold",2.41974,32.7,,"JAKVFM01",64,2289,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/325/GCA_022485325.1_ASM2248532v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/325/GCF_022485325.1_ASM2248532v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","8-9","SAMEA1035041","PRJEB2705","GCA_001230625.1","Scaffold",2.4431,32.6,,"CUEK01",78,2286,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/625/GCA_001230625.1_7067_4_75","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/625/GCF_001230625.1_7067_4_75"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","25-60","SAMEA1035082","PRJEB2705","GCA_001236245.1","Scaffold",2.50866,32.7,,"CUCN01",89,2381,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/236/245/GCA_001236245.1_7067_4_31","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/236/245/GCF_001236245.1_7067_4_31"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0358","SAMN11792518","PRJNA543692","GCA_007673425.1","Scaffold",2.53398,32.7,,"VDZP01",168,2398,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/673/425/GCA_007673425.1_ASM767342v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/673/425/GCF_007673425.1_ASM767342v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-24","SAMEA1035065","PRJEB2705","GCA_001230025.1","Contig",2.52468,32.6,,"CUDM01",89,2401,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/025/GCA_001230025.1_7067_4_50","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/025/GCF_001230025.1_7067_4_50"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1219","SAMEA1035077","PRJEB2705","GCA_001230305.1","Scaffold",2.50123,32.6,,"CUFC01",93,2382,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/305/GCA_001230305.1_7068_7_1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/305/GCF_001230305.1_7068_7_1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1011","SAMEA1035074","PRJEB2705","GCA_001237065.1","Contig",2.65816,32.6,,"CUEU01",102,2583,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/065/GCA_001237065.1_7067_4_83","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/065/GCF_001237065.1_7067_4_83"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C65FS1","SAMN26185725","PRJNA783189","GCA_022486025.1","Scaffold",2.53032,32.7,,"JAKVFP01",79,2425,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/025/GCA_022486025.1_ASM2248602v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/025/GCF_022486025.1_ASM2248602v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","109P1BA2","SAMN26185761","PRJNA783189","GCA_022485185.1","Scaffold",2.35744,32.7,,"JAKVEF01",57,2222,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/185/GCA_022485185.1_ASM2248518v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/185/GCF_022485185.1_ASM2248518v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-45","SAMEA1035123","PRJEB2705","GCA_001228325.1","Contig",2.46345,32.7,,"CUEB01",79,2304,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/228/325/GCA_001228325.1_7067_4_66","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/228/325/GCF_001228325.1_7067_4_66"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R5953","SAMN15665278","PRJNA649052","GCA_015273715.1","Contig",2.54528,32.6,,"JACMRV01",76,2362,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/715/GCA_015273715.1_ASM1527371v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/715/GCF_015273715.1_ASM1527371v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R5952","SAMN15665277","PRJNA649052","GCA_015273745.1","Contig",2.59757,32.6,,"JACGQO01",78,2419,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/745/GCA_015273745.1_ASM1527374v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/745/GCF_015273745.1_ASM1527374v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-26","SAMEA1035072","PRJEB2705","GCA_001224245.1","Scaffold",2.60936,32.6,,"CUDJ01",90,2498,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/224/245/GCA_001224245.1_7067_4_51","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/224/245/GCF_001224245.1_7067_4_51"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","H14FS1","SAMN26185755","PRJNA783189","GCA_022485445.1","Scaffold",2.37924,32.7,,"JAKVEL01",65,2247,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/445/GCA_022485445.1_ASM2248544v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/445/GCF_022485445.1_ASM2248544v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_42","SAMEA5568788","PRJEB32204","GCA_903970075.1","Contig",2.52444,32.8,,"CAJCHC01",99,2382,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/970/075/GCA_903970075.1_58-39","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/970/075/GCF_903970075.1_58-39"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","103709","SAMEA1035151","PRJEB2705","GCA_001224425.1","Contig",2.50617,32.6,,"CUGU01",98,2385,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/224/425/GCA_001224425.1_7068_7_52","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/224/425/GCF_001224425.1_7068_7_52"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C100NS3","SAMN26185731","PRJNA783189","GCA_022485985.1","Scaffold",2.46624,32.8,,"JAKVFJ01",67,2368,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/985/GCA_022485985.1_ASM2248598v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/985/GCF_022485985.1_ASM2248598v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1167","SAMEA1035035","PRJEB2705","GCA_001232285.1","Contig",2.50143,32.7,,"CUEX01",64,2364,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/232/285/GCA_001232285.1_7067_4_87","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/232/285/GCF_001232285.1_7067_4_87"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","H15FS2","SAMN26185751","PRJNA783189","GCA_022485625.1","Scaffold",2.43307,32.7,,"JAKVEP01",58,2292,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/625/GCA_022485625.1_ASM2248562v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/625/GCF_022485625.1_ASM2248562v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-39","SAMEA1035055","PRJEB2705","GCA_001232605.1","Contig",2.50913,32.7,,"CUDU01",77,2372,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/232/605/GCA_001232605.1_7067_4_61","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/232/605/GCF_001232605.1_7067_4_61"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0500","SAMN11792660","PRJNA543692","GCA_007667035.1","Scaffold",2.50846,32.6,,"VDQH01",132,2344,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/667/035/GCA_007667035.1_ASM766703v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/667/035/GCF_007667035.1_ASM766703v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-20","SAMEA1035107","PRJEB2705","GCA_001227745.1","Contig",2.49283,32.7,,"CUDF01",82,2350,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/227/745/GCA_001227745.1_7067_4_47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/227/745/GCF_001227745.1_7067_4_47"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","H8FS2","SAMN26185754","PRJNA783189","GCA_022485425.1","Scaffold",2.43108,32.8,,"JAKVEM01",60,2303,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/425/GCA_022485425.1_ASM2248542v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/425/GCF_022485425.1_ASM2248542v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","IIF2SW-P4","SAMN15815245","PRJNA657113","GCA_014266925.1","Contig",2.4715,32.7,,"JACMUM01",76,2262,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/925/GCA_014266925.1_ASM1426692v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/925/GCF_014266925.1_ASM1426692v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0229","SAMN11792389","PRJNA543692","GCA_007677555.1","Scaffold",2.68949,33,,"VECW01",878,2455,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/677/555/GCA_007677555.1_ASM767755v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/555/GCF_007677555.1_ASM767755v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","AA42","SAMN15641018","PRJNA648411","GCA_016621145.1","Scaffold",2.62631,32.6,,"JAEOWY01",181,2417,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/621/145/GCA_016621145.1_ASM1662114v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/621/145/GCF_016621145.1_ASM1662114v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R5954","SAMN15665279","PRJNA649052","GCA_015273685.1","Contig",2.61589,32.7,,"JACMRU01",90,2438,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/685/GCA_015273685.1_ASM1527368v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/685/GCF_015273685.1_ASM1527368v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","W_139","SAMEA1035126","PRJEB2705","GCA_001239625.1","Scaffold",2.47936,32.6,,"CUFU01",94,2332,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/239/625/GCA_001239625.1_7068_7_24","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/239/625/GCF_001239625.1_7068_7_24"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","1292_SHAE","SAMN03197264","PRJNA267549","GCA_001070475.1","Scaffold",2.59602,32.8,,"JVVE01",124,2508,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/475/GCA_001070475.1_ASM107047v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/475/GCF_001070475.1_ASM107047v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-29","SAMEA1035047","PRJEB2705","GCA_001238865.1","Scaffold",2.50735,32.7,,"CUDN01",93,2388,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/238/865/GCA_001238865.1_7067_4_53","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/238/865/GCF_001238865.1_7067_4_53"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R5951","SAMN15665276","PRJNA649052","GCA_015273775.1","Contig",2.57134,32.7,,"JACGQN01",76,2393,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/775/GCA_015273775.1_ASM1527377v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/775/GCF_015273775.1_ASM1527377v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","BABY089B","SAMN16402354","PRJNA668279","GCA_015070515.1","Contig",2.45321,32.7,,"JADCSN01",69,2299,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/515/GCA_015070515.1_ASM1507051v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/515/GCF_015070515.1_ASM1507051v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-06","SAMEA1035104","PRJEB2705","GCA_001234405.1","Contig",2.52264,32.6,,"CUCU01",96,2402,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/405/GCA_001234405.1_7067_4_37","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/405/GCF_001234405.1_7067_4_37"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-34","SAMEA1035100","PRJEB2705","GCA_001227225.1","Contig",2.51124,32.7,,"CUDS01",80,2372,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/227/225/GCA_001227225.1_7067_4_58","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/227/225/GCF_001227225.1_7067_4_58"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-08","SAMEA1035092","PRJEB2705","GCA_001230445.1","Contig",2.50998,32.7,,"CUCW01",90,2373,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/445/GCA_001230445.1_7067_4_39","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/445/GCF_001230445.1_7067_4_39"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-32","SAMEA1035125","PRJEB2705","GCA_001235405.1","Contig",2.47215,32.7,,"CUDR01",74,2331,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/405/GCA_001235405.1_7067_4_56","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/405/GCF_001235405.1_7067_4_56"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_15","SAMEA5568765","PRJEB32204","GCA_903969885.1","Contig",2.52112,32.8,,"CAJCGO01",132,2398,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/885/GCA_903969885.1_57-31","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/885/GCF_903969885.1_57-31"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH05_17","SAMN08095614","PRJNA419708","GCA_002799545.1","Contig",2.55398,32.5,,"PHKK01",91,2429,"2017-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/545/GCA_002799545.1_ASM279954v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/545/GCF_002799545.1_ASM279954v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_14","SAMEA5568764","PRJEB32204","GCA_903969855.1","Contig",2.49157,32.7,,"CAJCGI01",127,2358,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/855/GCA_903969855.1_57-27","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/855/GCF_903969855.1_57-27"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R6036","SAMN15665245","PRJNA649052","GCA_015274415.1","Contig",2.45771,32.6,,"JACGPI01",74,2266,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/415/GCA_015274415.1_ASM1527441v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/415/GCF_015274415.1_ASM1527441v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","BABY162B","SAMN16402348","PRJNA668279","GCA_015070645.1","Contig",2.3979,32.6,,"JADCSH01",66,2234,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/645/GCA_015070645.1_ASM1507064v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/645/GCF_015070645.1_ASM1507064v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","133319","SAMEA1035040","PRJEB2705","GCA_001234545.1","Contig",2.45725,32.6,,"CUGA01",71,2308,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/545/GCA_001234545.1_7068_7_33","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/545/GCF_001234545.1_7068_7_33"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","HESN036B","SAMN16402346","PRJNA668279","GCA_015070665.1","Contig",2.55709,32.6,,"JADCSF01",67,2417,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/665/GCA_015070665.1_ASM1507066v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/665/GCF_015070665.1_ASM1507066v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","JNQH310","SAMN16229832","PRJNA664672","GCA_014779755.1","Contig",2.56228,32.7,,"JACXZW01",133,2398,"2020-09-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/779/755/GCA_014779755.1_ASM1477975v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/779/755/GCF_014779755.1_ASM1477975v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C","SAMN19655106","PRJNA736619","GCA_019391625.1","Contig",2.6138,32.7,,"JAHLXR01",65,2523,"2021-07-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/391/625/GCA_019391625.1_ASM1939162v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/391/625/GCF_019391625.1_ASM1939162v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","R6037","SAMN15665246","PRJNA649052","GCA_015274365.1","Contig",2.4571,32.6,,"JACGPJ01",74,2276,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/365/GCA_015274365.1_ASM1527436v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/365/GCF_015274365.1_ASM1527436v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","092P2NS1","SAMN26185745","PRJNA783189","GCA_022485645.1","Scaffold",2.53033,32.7,,"JAKVEV01",73,2409,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/645/GCA_022485645.1_ASM2248564v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/645/GCF_022485645.1_ASM2248564v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","H7NS2","SAMN26185753","PRJNA783189","GCA_022486105.1","Scaffold",2.48993,32.6,,"JAKVEN01",74,2379,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/105/GCA_022486105.1_ASM2248610v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/105/GCF_022486105.1_ASM2248610v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-22","SAMEA1035117","PRJEB2705","GCA_001236365.1","Contig",2.4973,32.7,,"CUDI01",77,2388,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/236/365/GCA_001236365.1_7067_4_49","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/236/365/GCF_001236365.1_7067_4_49"
