reference,querry,ani,alignment_coverage,primary_cluster
Shom_29E11_acrmt.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.971808,0.9065420560747663,0
Shom_2B10_adjvn.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.989256,0.9436619718309859,0
Shom_2B11_adjvo.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990273,0.8921052631578947,0
Shom_2D11_acrmr.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990251,0.9185082872928176,0
Shom_2F01_adjvq.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,1.0,0.998661311914324,0
Shom_2F05_acvwe.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9878319999999999,0.9352112676056338,0
Shom_2F07_acvwf.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973442,0.9184782608695652,0
Shom_2F10_acvwh.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973093,0.9084791386271871,0
Shom_5A08_acrmp.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990247,0.9471488178025035,0
Shom_6C071_adjvt.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.988386,0.92524682651622,0
Shom_8B11_acrmo.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.989029,0.948905109489051,0
Shom_8D02_acrlp.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973205,0.9109311740890689,0
Shom_8D04_acrlq.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973343,0.9183955739972337,0
Shom_8D05_adjvr.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9733310000000001,0.9112343966712899,0
Shom_DM02E06_acrlf.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9894029999999999,0.9463548830811555,0
Shom_DM02G07_acrmi.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.980116,0.9261285909712722,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990675,0.9504950495049505,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.985147,0.9076305220883534,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.989036,0.9643874643874644,0
Shom_DM12A09_acrls.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.966177,0.9371345029239766,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973037,0.9057873485868102,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9716750000000001,0.9309878213802436,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9715739999999999,0.9318801089918256,0
Shom_DM18F06_acrli.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9879779999999999,0.9551192145862553,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.995675,0.940379403794038,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.988916,0.9227642276422764,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9877119999999999,0.93296853625171,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.96394,0.9101123595505618,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.987998,0.9561527581329562,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9859399999999999,0.8852672750977836,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9714969999999999,0.9023746701846965,0
Shom_DM25G05_acrll.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.971927,0.9065420560747663,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.971606,0.8935064935064935,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973976,0.9226519337016574,0
Shom_DM31A10_adjun.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990527,0.9424964936886395,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.972344,0.9104477611940298,0
Shom_DM31D12_adjum.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9724200000000001,0.9144021739130435,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.987375,0.9367977528089888,0
Shom_DM32C02_adjur.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.99531,0.8423586040914561,0
Shom_DM32D02_acrln.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.972573,0.9111709286675639,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9750260000000001,0.9226519337016574,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9909690000000001,0.9496402877697842,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9713200000000001,0.8981481481481481,0
Shom_DM34G04_adjux.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.96475,0.9166666666666666,0
Shom_DM37E12_adjva.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990699,0.9496402877697842,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9730209999999999,0.9402332361516035,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.989425,0.9288702928870293,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.990801,0.943213296398892,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973001,0.9029255319148937,0
Shom_DM41C04_adjve.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.971773,0.9245810055865922,0
Shom_DM41C05_adjvf.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.972445,0.9260808926080892,0
Shom_DM41C06_adjvg.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.9717230000000001,0.9235569422776911,0
Shom_DM41C08_adjvh.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.973589,0.9385714285714286,0
iT_Sepi_28B01_adqgz.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.799529,0.4268292682926829,0
iT_Shom_28A10_adqgy.spades.pilon.fasta,Shom_2F01_adjvq.spades.pilon.fasta,0.798876,0.4275449101796407,0
Scap_29E04_admrq.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.794243,0.4292929292929293,0
Scap_2C01_adjxa.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7932299999999999,0.4393939393939394,0
Scap_2C12_admry.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797727,0.4227441285537701,0
Scap_58D05_admsf.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795219,0.4278481012658228,0
Scap_6C02_admrz.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.793072,0.4291139240506329,0
Scap_6C05_admrp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.793927,0.4424019607843137,0
Scap_9C11_admsb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7997150000000001,0.4055354993983153,0
Scap_DM01A05_adqhl.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.8007909999999999,0.4225690276110444,0
Scap_DM12A11_adjwy.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798064,0.4139194139194139,0
Scap_DM16A07_adjwm.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.79401,0.43580246913580245,0
Scap_DM18D08_adqhn.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797859,0.4273399014778325,0
Scap_DM21F09_adjwi.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7960630000000001,0.42,0
Scap_DM21G11_adqhb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.799361,0.4070904645476773,0
Scap_DM21G12_adqhc.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.796066,0.4183417085427136,0
Scap_DM23E01_adqhd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.794785,0.4380475594493116,0
Scap_DM23E05_adjwz.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.794643,0.42839195979899497,0
Scap_DM28A07_adqhg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7983499999999999,0.4228356336260979,0
Scap_DM34E02_adjwg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.799503,0.4082624544349939,0
Scap_DM3F02_admsi.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795682,0.43384223918575066,0
Scap_LM7D7_adjwo.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.8017700000000001,0.4110576923076923,0
Sepi_1A04_aaacx.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.796789,0.3701923076923077,0
Sepi_1C01_aaadb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7989109999999999,0.3956574185765983,0
Sepi_28C09_adqbb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7990999999999999,0.42012578616352203,0
Sepi_2A01_aaada.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7961499999999999,0.41168996188055906,0
Sepi_2C10_adqax.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795495,0.40099626400996263,0
Sepi_2D07_adqav.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7978959999999999,0.41857506361323155,0
Sepi_2E07_adqca.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.799852,0.4014778325123153,0
Sepi_2d12_aaacm.newbler.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798829,0.39473684210526316,0
Sepi_2g06_aaadj.newbler.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798959,0.39849624060150374,0
Sepi_30A07_adqaz.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795288,0.3929471032745592,0
Sepi_3A01_adqba.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.796218,0.4014962593516209,0
Sepi_3C06_adqau.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7943129999999999,0.41048593350383633,0
Sepi_3D11_aaadi.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.79661,0.3781818181818182,0
Sepi_3a11_aaacy.newbler.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798132,0.3946406820950061,0
Sepi_58D03_CD110_abkva.masurca.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798792,0.37689614935822635,0
Sepi_58D04_CD111_abkvb.masurca.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797083,0.4103831891223733,0
Sepi_58F01_CD113_abkvc.PB_DATA.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7939149999999999,0.3870588235294118,0
Sepi_5A02_aaacn.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7980800000000001,0.4098159509202454,0
Sepi_5B11_aaacu.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797576,0.3967861557478368,0
Sepi_5C04_adqcd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797548,0.3889585947302384,0
Sepi_5c01_aaadf.PB_DATA.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795055,0.3767605633802817,0
Sepi_61B02_CD145_abkvk.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798851,0.38729763387297633,0
Sepi_63G02_CD188_abkvp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.799073,0.41509433962264153,0
Sepi_6A01_aaade.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7974469999999999,0.41410256410256413,0
Sepi_6B08_adqbd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7976099999999999,0.4178343949044586,0
Sepi_6C06_aaadd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795646,0.40318627450980393,0
Sepi_6C08_adqgp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.796287,0.40443896424167697,0
Sepi_6E08_adqas.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.792548,0.37751479289940826,0
Sepi_6d05_aaacq.newbler.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798256,0.37828162291169454,0
Sepi_7B05_aaacr.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798339,0.409261576971214,0
Sepi_7a07_aaadh.newbler.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798684,0.3974358974358974,0
Sepi_8C10_adqcb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7959189999999999,0.42277486910994766,0
Sepi_9B05_adqbz.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7983069999999999,0.3952912019826518,0
Sepi_9D01_adqay.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798473,0.3987654320987654,0
Sepi_9d05_aaacv.PB_DATA.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7957460000000001,0.394705174488568,0
Sepi_DM12G05_adqbe.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795577,0.39849624060150374,0
Sepi_DM12H06_adqgx.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798555,0.4039408866995074,0
Sepi_DM1B01_adqbi.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.79585,0.40175219023779724,0
Sepi_DM21A02_adqcf.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795994,0.3778857837181045,0
Sepi_DM21B07_adqbg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.798602,0.38875305623471884,0
Sepi_DM21C07_adqbp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.797113,0.3903061224489796,0
Sepi_DM23A02_adqbl.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.79542,0.39532019704433496,0
Sepi_DM23C12_adqgr.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7945650000000001,0.4027954256670902,0
Sepi_DM23E02_adqgs.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7931180000000001,0.3756038647342995,0
Sepi_DM23E06_adqgt.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.796823,0.3843329253365973,0
Sepi_DM24B02_adqcg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.795416,0.41698352344740175,0
Sepi_DM24B03_adqbk.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7985169999999999,0.37129300118623965,0
Sepi_DM39F06_adqgu.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7954049999999999,0.4049689440993789,0
Sepi_DM3A08_adqbj.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.7954680000000001,0.42039800995024873,0
Shom_1B10_acrmu.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9887260000000001,0.8809523809523809,0
Shom_28B02_adjvw.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.974072,0.8728476821192053,0
Shom_29E11_acrmt.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973497,0.8798397863818425,0
Shom_2B10_adjvn.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.988562,0.923943661971831,0
Shom_2B11_adjvo.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987299,0.868421052631579,0
Shom_2D11_acrmr.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989593,0.9116022099447514,0
Shom_2F01_adjvq.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987134,0.8902275769745649,0
Shom_2F05_acvwe.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,1.0,0.995774647887324,0
Shom_2F07_acvwf.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973816,0.8940217391304348,0
Shom_2F10_acvwh.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973516,0.892328398384926,0
Shom_5A08_acrmp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.988387,0.9207232267037552,0
Shom_6C071_adjvt.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9879000000000001,0.9083215796897038,0
Shom_8B11_acrmo.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989504,0.9474452554744526,0
Shom_8D02_acrlp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973824,0.8947368421052632,0
Shom_8D04_acrlq.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.975133,0.8990318118948825,0
Shom_8D05_adjvr.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9750530000000001,0.8904299583911235,0
Shom_DM02E06_acrlf.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989228,0.9092159559834938,0
Shom_DM02G07_acrmi.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.980994,0.893296853625171,0
Shom_DM02G12_adjtp.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9885649999999999,0.9306930693069307,0
Shom_DM02H05_adjtr.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9915179999999999,0.8875502008032129,0
Shom_DM03A10_adjwd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989633,0.9344729344729344,0
Shom_DM12A09_acrls.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9661190000000001,0.9283625730994152,0
Shom_DM12F06_acrlt.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.974216,0.8882907133243607,0
Shom_DM12F12_acrlu.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9736100000000001,0.8930987821380244,0
Shom_DM18D10_acrlg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.974217,0.8937329700272479,0
Shom_DM18F06_acrli.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.988031,0.9130434782608695,0
Shom_DM21B05_acrlk.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.986981,0.8929539295392954,0
Shom_DM21C01_acrmb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.988629,0.9037940379403794,0
Shom_DM21C12_acrmd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.988625,0.9069767441860465,0
Shom_DM21D06_acrlw.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.96543,0.8960674157303371,0
Shom_DM22B12_adjtw.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987658,0.9264497878359265,0
Shom_DM24G02_adjwb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987004,0.8657105606258149,0
Shom_DM24H08_adjuc.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9740810000000001,0.8786279683377308,0
Shom_DM25G05_acrll.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.97473,0.8825100133511349,0
Shom_DM25H12_adjuh.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.970985,0.8623376623376623,0
Shom_DM27C08_acrmm.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973958,0.8977900552486188,0
Shom_DM31A10_adjun.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989093,0.9242636746143057,0
Shom_DM31B10_acrlx.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.972855,0.8941655359565808,0
Shom_DM31D12_adjum.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973824,0.8913043478260869,0
Shom_DM31G11_adjuo.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.99118,0.9185393258426966,0
Shom_DM32C02_adjur.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987378,0.7906137184115524,0
Shom_DM32D02_acrln.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.972088,0.8882907133243607,0
Shom_DM32D12_adjuq.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.975137,0.9005524861878453,0
Shom_DM33A05_acrlo.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.989058,0.9309352517985612,0
Shom_DM33B12_adjuu.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.974901,0.8505291005291006,0
Shom_DM34G04_adjux.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.965606,0.8819444444444444,0
Shom_DM37E12_adjva.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9895539999999999,0.9309352517985612,0
Shom_DM40D01_adjvb.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.975063,0.9052478134110787,0
Shom_DM40D04_adjvc.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.987849,0.9065550906555091,0
Shom_DM41A09_adjwc.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9889190000000001,0.9127423822714681,0
Shom_DM41C02_adjvd.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.973389,0.8803191489361702,0
Shom_DM41C04_adjve.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9729439999999999,0.909217877094972,0
Shom_DM41C05_adjvf.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.975562,0.8870292887029289,0
Shom_DM41C06_adjvg.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9728629999999999,0.8985959438377535,0
Shom_DM41C08_adjvh.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.9749979999999999,0.9142857142857143,0
iT_Sepi_28B01_adqgz.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.8021590000000001,0.42317073170731706,0
iT_Shom_28A10_adqgy.spades.pilon.fasta,Shom_2F05_acvwe.spades.pilon.fasta,0.800059,0.41437125748502995,0
Scap_29E04_admrq.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.795388,0.4444444444444444,0
Scap_2C01_adjxa.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7943340000000001,0.44823232323232326,0
Scap_2C12_admry.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7976099999999999,0.43139678615574784,0
Scap_58D05_admsf.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7957259999999999,0.4341772151898734,0
Scap_6C02_admrz.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.794034,0.4518987341772152,0
Scap_6C05_admrp.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.793755,0.45588235294117646,0
Scap_9C11_admsb.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.796318,0.42358604091456076,0
Scap_DM01A05_adqhl.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.798695,0.4309723889555822,0
Scap_DM12A11_adjwy.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.801758,0.42002442002442003,0
Scap_DM16A07_adjwm.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.794987,0.4469135802469136,0
Scap_DM18D08_adqhn.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7994060000000001,0.4421182266009852,0
Scap_DM21F09_adjwi.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.795308,0.45,0
Scap_DM21G11_adqhb.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.799448,0.4339853300733496,0
Scap_DM21G12_adqhc.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7947690000000001,0.4585427135678392,0
Scap_DM23E01_adqhd.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.793961,0.45431789737171463,0
Scap_DM23E05_adjwz.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7946,0.4472361809045226,0
Scap_DM28A07_adqhg.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.797385,0.43914680050188204,0
Scap_DM34E02_adjwg.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.80078,0.43013365735115433,0
Scap_DM3F02_admsi.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.795136,0.45674300254452926,0
Scap_LM7D7_adjwo.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.798766,0.41947115384615385,0
Sepi_1A04_aaacx.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7980809999999999,0.40384615384615385,0
Sepi_1C01_aaadb.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.799393,0.40651387213510254,0
Sepi_28C09_adqbb.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.7986249999999999,0.42641509433962266,0
Sepi_2A01_aaada.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.796589,0.4142312579415502,0
Sepi_2C10_adqax.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.794409,0.41967621419676215,0
Sepi_2D07_adqav.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.798056,0.4020356234096692,0
Sepi_2E07_adqca.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.798866,0.4187192118226601,0
Sepi_2d12_aaacm.newbler.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.797819,0.41604010025062654,0
Sepi_2g06_aaadj.newbler.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.798059,0.41729323308270677,0
Sepi_30A07_adqaz.spades.pilon.fasta,Shom_2F07_acvwf.spades.pilon.fasta,0.797193,0.4080604534005038,0
